trial_id,fold_id,train_start,train_end,val_start,val_end,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,best_val_loss,val_rmse,val_mae,val_corr,val_r2
118,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,128,1,0.0005,0.0001,8,12,0.5,60,0.2541094422340393,0.50409334897995,0.4090692102909088,0.8703406873396085,0.7387393712997437
118,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,128,1,0.0005,0.0001,8,12,0.5,60,0.15531938014743485,0.39410650730133057,0.3145102858543396,0.8570992201475904,0.7284282445907593
119,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,256,1,0.0003,0.0,8,25,1.0,60,0.23956039582736025,0.4894486665725708,0.3722414970397949,0.7803119240271629,0.5937066674232483
119,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,256,1,0.0003,0.0,8,25,1.0,60,0.22316374929151803,0.4724022448062897,0.38832274079322815,0.8883805173364363,0.7705564498901367
119,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,256,1,0.0003,0.0,8,25,1.0,60,0.16997047214307517,0.41227471828460693,0.34621140360832214,0.8561201909205128,0.7028123140335083
120,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.4,128,1,0.0005,0.0,32,25,0.5,60,0.21714664995670319,0.46598997712135315,0.37683871388435364,0.8016538442260223,0.6317195892333984
120,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.4,128,1,0.0005,0.0,32,25,0.5,60,0.25512856245040894,0.5051024556159973,0.41409018635749817,0.8858375884104691,0.7376923561096191
120,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.4,128,1,0.0005,0.0,32,25,0.5,60,0.1517917662858963,0.3896046280860901,0.2976914942264557,0.8584362283454773,0.7345970869064331
121,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.4,256,1,0.0003,1e-05,32,25,0.5,60,0.2741717994213104,0.5236144065856934,0.4005599319934845,0.7353594809712095,0.535004734992981
121,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.4,256,1,0.0003,1e-05,32,25,0.5,60,0.31593164801597595,0.5620783567428589,0.4415492117404938,0.8315760224372833,0.675177812576294
121,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.4,256,1,0.0003,1e-05,32,25,0.5,60,0.1668270379304886,0.4084450900554657,0.3243263363838196,0.8444819280964935,0.7083078026771545
122,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.4,512,1,0.0005,0.0,32,25,0.5,60,0.214716374874115,0.4633750021457672,0.36463281512260437,0.8178810171453943,0.6358413696289062
122,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.4,512,1,0.0005,0.0,32,25,0.5,60,0.261042982339859,0.510923445224762,0.41866976022720337,0.8641969636499616,0.7316116690635681
122,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.4,512,1,0.0005,0.0,32,25,0.5,60,0.14503732323646545,0.3808378279209137,0.2884053885936737,0.8777375593003053,0.7464067935943604
123,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.2,512,1,0.0003,0.0001,16,25,0.5,60,0.2856290944825823,0.5344428420066833,0.39852848649024963,0.7196768022667773,0.5155735015869141
123,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.2,512,1,0.0003,0.0001,16,25,0.5,60,0.30977128460028464,0.5565710067749023,0.4472629725933075,0.8289694053931768,0.6815119981765747
123,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.2,512,1,0.0003,0.0001,16,25,0.5,60,0.15725550445440772,0.396554559469223,0.30980533361434937,0.8543289285498391,0.7250438928604126
124,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.4,128,2,0.0005,0.0,32,25,1.0,60,0.22291621565818787,0.47214001417160034,0.3679104149341583,0.7941823428822724,0.6219345331192017
124,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.4,128,2,0.0005,0.0,32,25,1.0,60,0.23847128450870514,0.4883352518081665,0.4012889266014099,0.8702704819208095,0.7548182606697083
124,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.4,128,2,0.0005,0.0,32,25,1.0,60,0.14426878094673157,0.37982726097106934,0.2941496968269348,0.8651304219787144,0.7477508783340454
125,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.4,128,2,0.0005,0.0,8,25,1.0,60,0.26692633804316834,0.5166478157043457,0.41138115525245667,0.7595535784046883,0.5472957491874695
125,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.4,128,2,0.0005,0.0,8,25,1.0,60,0.24249947628128193,0.4924425482749939,0.4059937596321106,0.8718902684246,0.7506765723228455
125,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.4,128,2,0.0005,0.0,8,25,1.0,60,0.16454166925956157,0.4056377708911896,0.3322106599807739,0.8465755765752114,0.7123037576675415
126,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.2,256,2,0.001,1e-05,32,12,0.5,60,0.26237598061561584,0.5122263431549072,0.4023946523666382,0.7597157388472838,0.5550111532211304
126,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.2,256,2,0.001,1e-05,32,12,0.5,60,0.25560078024864197,0.5055698156356812,0.4096115231513977,0.8713000496212219,0.7372068166732788
126,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.2,256,2,0.001,1e-05,32,12,0.5,60,0.19469040632247925,0.44123736023902893,0.34839513897895813,0.8124564558864779,0.6595902442932129
127,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.2,256,1,0.0003,0.0001,32,25,1.0,60,0.20442640781402588,0.45213544368743896,0.357326865196228,0.8152848926632723,0.6532931327819824
127,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.2,256,1,0.0003,0.0001,32,25,1.0,60,0.24529053270816803,0.49526819586753845,0.397092342376709,0.8670856410232184,0.7478071451187134
127,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.2,256,1,0.0003,0.0001,32,25,1.0,60,0.17367136478424072,0.41673895716667175,0.34587562084198,0.8454635489139567,0.6963413953781128
128,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.0,128,1,0.0005,0.0001,32,12,1.0,60,0.2771768867969513,0.5264759063720703,0.3803694546222687,0.7361182481606897,0.5299085378646851
128,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.0,128,1,0.0005,0.0001,32,12,1.0,60,0.22956044971942902,0.47912514209747314,0.3806731402873993,0.8807616572582929,0.763979434967041
128,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.0,128,1,0.0005,0.0001,32,12,1.0,60,0.13359159231185913,0.36550185084342957,0.29771754145622253,0.878211352131608,0.7664194703102112
